LULC,NDVI,Elevation,Slope,Curvature,Aspect,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI
5.0,0.519199431,6.0,1.854334116,1.0,0.0,3.43004324,0.000788215,3201.028564,1612.200928,391.0161438,-3.43004324
7.0,0.648890734,9.0,0.927409947,-7.0,180.0,7.167404087,0.001019499,3040.632568,0.0,0.0,-1.078947354
5.0,0.554295838,6.0,3.017871141,8.0,270.0,2.942560269,0.000752046,2657.891846,391.0161438,0.0,-2.942560269
7.0,0.634501994,11.0,2.109797478,-2.0,331.5009766,3.300911475,0.000795134,2975.5271,391.0161438,0.0,-3.300911475
5.0,0.498261154,5.0,2.215976477,9.0,114.7297363,3.944923809,0.000738199,2680.580566,2977.890137,782.0322876,-2.558758638
5.0,0.373517781,6.0,3.537837029,-3.0,58.42192078,5.348227033,0.000759093,2912.70874,0.0,391.0161438,-0.218477609
2.0,0.788633704,14.0,2.110070944,-1.0,28.51270294,3.300781784,0.000654845,2757.666992,1236.501587,391.0161438,-3.300781784
5.0,0.551939547,6.0,1.005336881,-2.0,90.0,6.814820669,0.000673767,3199.605225,1564.064575,0.0,-1.270177304
2.0,0.750252485,12.0,2.73760891,1.0,132.6156006,5.438066858,0.001000317,2791.124268,1236.501587,0.0,-0.642466411
2.0,0.727483571,13.0,6.094789028,-6.0,98.71984863,2.236917359,0.000789072,2629.797119,391.0161438,0.0,-2.236917359
5.0,0.626278102,7.0,3.158396721,-7.0,72.94070435,2.896967606,0.000640455,2575.967285,1955.080688,0.0,-2.896967606
7.0,0.742961168,7.0,3.15743804,8.0,287.0646362,4.283566108,0.000740282,2851.32666,0.0,0.0,-1.51111333
2.0,0.712730229,8.0,4.627367496,3.0,180.0,2.513937767,0.000872122,2689.776123,2279.996338,391.0161438,-2.513937767
2.0,0.820225775,15.0,1.369540215,1.0,227.3826447,3.733143224,0.000783117,2678.70752,782.0322876,552.9803467,-3.733143224
5.0,0.611872375,9.0,3.838601112,-7.0,164.8055725,3.800084486,0.000814178,2606.210693,782.0322876,391.0161438,-1.602959258
1.0,-0.296335518,7.0,2.109157085,2.0,151.5330658,3.301215246,0.000708178,2795.352539,2346.096924,874.3386841,-3.301215246
1.0,0.51194346,5.0,6.836215019,-19.0,324.112793,7.404351925,0.000534878,2680.232422,1105.960693,0.0,3.161972545
5.0,0.573082447,4.0,0.0,11.0,0.0,12.20607265,0.000889975,3310.223877,1564.064575,0.0,-11.51292546
2.0,0.796462893,10.0,4.627367496,2.0,0.0,2.513937767,0.000744366,2640.181152,0.0,874.3386841,-2.513937767
4.0,0.562408805,7.0,3.43098855,-4.0,144.097229,3.50716265,0.000814912,2946.595215,0.0,782.0322876,-2.120951676
2.0,0.782038629,12.0,4.127448082,-3.0,102.9631348,2.628697179,0.000796388,3054.922363,552.9803467,391.0161438,-2.628697179
1.0,-0.305928677,7.0,2.73329854,0.0,132.6989136,8.388856925,0.000388288,2862.807861,5216.806152,391.0161438,2.305149693
2.0,0.689964354,10.0,2.956809998,10.0,340.0857239,4.754793585,0.000707356,2753.107178,1173.048462,552.9803467,-1.171435965
2.0,0.74761945,11.0,3.43006134,-8.0,215.8813171,2.814286353,0.000714199,2680.232422,391.0161438,552.9803467,-2.814286353
2.0,0.653676152,14.0,1.854334116,1.0,0.0,3.43004324,0.000893812,2637.140625,391.0161438,552.9803467,-3.43004324
2.0,0.519609988,11.0,2.95659709,0.0,160.0971222,4.061718527,0.001055393,2873.743408,391.0161438,391.0161438,-1.864623011
5.0,0.444692731,3.0,2.213420391,8.0,114.7602463,3.252931627,0.000610427,2920.579102,2105.686279,0.0,-3.252931627
2.0,0.74817872,12.0,5.043208122,-1.0,156.5155945,2.427484023,0.000898451,2842.4104,0.0,391.0161438,-2.427484023
7.0,0.206821039,5.0,5.455733776,1.0,312.684082,2.348426418,0.000653375,2835.0,1955.080688,552.9803467,-2.348426418
5.0,0.652751327,6.0,2.7340343,-3.0,312.6846619,9.732322172,0.001011347,3208.811035,2346.096924,0.0,3.649153259
2.0,0.579417586,6.0,3.152186155,9.0,107.0940094,2.898939536,0.000651993,3238.252686,2819.657471,782.0322876,-2.898939536
2.0,0.665388525,12.0,7.462589264,-2.0,42.14143372,2.032570955,0.001044477,2933.481445,391.0161438,874.3386841,-2.032570955
7.0,0.652432859,11.0,1.369292617,11.0,47.3731041,6.131219296,0.000704383,2644.730469,0.0,391.0161438,-1.335808985
5.0,0.451688737,4.0,2.109276056,5.0,331.5270996,3.301158805,0.001289795,3100.142822,2378.458252,552.9803467,-3.301158805
1.0,0.683294535,4.0,2.110081911,-1.0,208.5132446,9.256613953,0.00073332,2606.973633,0.0,391.0161438,2.654790115
1.0,-0.393844843,7.0,2.01144433,-8.0,90.0,3.348678301,0.000716615,2950.818115,1564.064575,874.3386841,-3.348678301
2.0,0.782412052,14.0,3.431814671,-12.0,144.078125,4.200068541,0.000540125,2584.354736,782.0322876,0.0,-1.427604872
2.0,0.701346457,8.0,2.217060089,7.0,65.28317261,3.251287387,0.000918928,2815.546631,0.0,0.0,-3.251287387
5.0,0.543136775,7.0,0.927409947,-6.0,180.0,7.167404087,0.000799282,2645.302734,391.0161438,0.0,-1.078947354
5.0,0.607316434,7.0,2.11040926,10.0,151.4703827,4.39923365,0.000816434,2745.081055,391.0161438,391.0161438,-2.202189953
2.0,0.789018631,9.0,4.214480877,1.0,208.5138855,3.300906224,0.000842239,2614.3125,391.0161438,552.9803467,-1.914679708
5.0,0.685244381,5.0,5.042779922,11.0,336.5268555,4.730154457,0.000737737,2653.397217,2105.686279,552.9803467,-0.125086258
5.0,0.378821015,8.0,1.006650686,-3.0,90.0,7.036658717,0.000981002,3146.867188,1105.960693,0.0,-1.045734667
1.0,-0.237866417,4.0,2.780288458,-2.0,0.0,3.024681056,0.000444321,2814.49292,5007.449707,0.0,-3.024681056
5.0,0.468437284,5.0,0.0,2.0,0.0,15.15051162,0.00083788,3291.442383,1236.501587,0.0,-11.51292546
5.0,0.563215613,6.0,4.097187042,-1.0,227.315567,2.636080152,0.000831561,3067.80249,1564.064575,391.0161438,-2.636080152
2.0,0.688646913,12.0,11.01763153,-6.0,125.5910339,3.245683544,0.000394459,2573.271729,0.0,552.9803467,-0.026848807
2.0,0.7146855,9.0,2.109578371,-3.0,331.5119629,3.301015398,0.000929148,3201.69043,782.0322876,552.9803467,-3.301015398
1.0,-0.294511735,6.0,1.005481839,-4.0,90.0,4.04208782,0.000808002,2799.830078,3224.401855,391.0161438,-4.04208782
2.0,0.756577611,10.0,2.108934641,-5.0,151.54422,3.301320784,0.000689161,2991.934814,2623.016113,1173.048462,-3.301320784
7.0,0.70194602,11.0,3.43249917,2.0,324.0623169,2.813574298,0.000787247,2632.678955,874.3386841,874.3386841,-2.813574298
2.0,0.642371714,5.0,2.780288458,7.0,180.0,5.732731257,0.000891454,2680.232422,391.0161438,0.0,-0.316823023
5.0,0.480119705,4.0,2.012059689,11.0,270.0,3.348372255,0.001232929,3043.367676,3152.4729,0.0,-3.348372255
2.0,0.810258269,11.0,3.54006052,-6.0,58.44409561,2.782647885,0.000942994,3114.003906,391.0161438,874.3386841,-2.782647885
1.0,-0.189215109,9.0,2.732958555,-4.0,47.29450607,3.041873951,0.000582692,3296.122559,782.0322876,552.9803467,-3.041873951
5.0,0.581593275,6.0,1.854334116,0.0,0.0,3.43004324,0.000876153,2676.028076,1173.048462,391.0161438,-3.43004324
4.0,0.812969863,12.0,2.013926268,-10.0,270.0,5.650029583,0.001098557,2818.421875,552.9803467,552.9803467,-1.045115299
2.0,0.673870683,13.0,8.165140152,-12.0,47.39585495,1.941481552,0.000836318,2711.752197,0.0,0.0,-1.941481552
5.0,0.463922977,0.0,0.0,0.0,0.0,3.99431871,0.000226737,2680.232422,1173.048462,1612.200928,-2.782094122
2.0,0.756280839,11.0,2.217677355,-1.0,294.7094727,6.861926715,0.000708266,2573.271729,782.0322876,0.0,0.359657892
2.0,0.758179307,10.0,1.369641185,-8.0,227.3865204,3.733069504,0.001033605,2782.531738,391.0161438,0.0,-3.733069504
2.0,0.717280567,10.0,5.043122768,9.0,23.48216438,2.427501034,0.001015141,3155.103516,552.9803467,874.3386841,-2.427501034
7.0,0.681996822,12.0,2.956753492,-5.0,160.0887451,2.963053256,0.000641028,2624.304199,0.0,782.0322876,-2.963053256
2.0,0.762202263,8.0,2.955878735,0.0,160.1356964,7.226029496,0.000828758,3271.316895,2819.657471,391.0161438,1.29913934
5.0,0.527546585,3.0,2.956540108,18.0,19.89981842,3.656272722,0.000903782,2838.852051,552.9803467,552.9803467,-2.270075158
4.0,0.650838971,7.0,0.0,14.0,0.0,11.51292546,0.000843815,2803.413086,2105.686279,391.0161438,-11.51292546
5.0,0.586748064,6.0,1.006607533,13.0,270.0,4.040969297,0.000656534,2679.496094,874.3386841,391.0161438,-4.040969297
2.0,0.778793335,11.0,1.854334116,-3.0,0.0,3.43004324,0.001098659,3287.875244,391.0161438,874.3386841,-3.43004324
1.0,-0.137745976,7.0,0.927409947,-7.0,0.0,4.122881649,0.000694028,2797.462646,3709.504883,552.9803467,-4.122881649
2.0,0.796741128,14.0,8.212276459,-20.0,102.9634933,1.935646546,0.00088406,2633.368164,1105.960693,0.0,-1.935646546
2.0,0.797236741,9.0,0.927409947,-5.0,180.0,4.122881649,0.000727427,3109.440918,1105.960693,391.0161438,-4.122881649
5.0,0.567953765,10.0,4.883303165,-20.0,235.3603821,2.459862576,0.00072842,2661.097168,0.0,0.0,-2.459862576
2.0,0.763325214,12.0,0.927409947,-8.0,180.0,9.615943092,0.000818047,2642.432617,552.9803467,391.0161438,1.369564777
5.0,0.320854664,3.0,2.109634399,6.0,331.5091553,3.300988823,0.000501158,2669.369629,1236.501587,391.0161438,-3.300988823
1.0,-0.172031492,7.0,1.854334116,-5.0,180.0,3.43004324,0.000428536,3319.931396,1236.501587,874.3386841,-3.43004324
5.0,0.587658346,5.0,1.007028222,6.0,270.0,5.649989521,0.000789242,2633.204346,552.9803467,0.0,-2.431568661
5.0,0.605669379,7.0,0.0,0.0,0.0,11.51292546,0.000675664,3360.934326,0.0,552.9803467,-11.51292546
2.0,0.670889378,8.0,2.956451178,-6.0,340.10495,6.626717315,0.000564631,2705.318848,1409.828735,0.0,0.700217334
2.0,0.71142149,11.0,2.780288458,-6.0,0.0,3.024681056,0.001022317,2933.384521,782.0322876,552.9803467,-3.024681056
5.0,0.582319736,10.0,3.161299229,-7.0,107.0431213,4.282341709,0.000822013,2714.296631,391.0161438,0.0,-1.509888765
2.0,0.637117207,5.0,0.927409947,5.0,180.0,6.202323191,0.000760981,2601.744385,552.9803467,391.0161438,-2.043980451
5.0,0.638979256,4.0,2.734745979,11.0,47.32911301,4.987129432,0.000828328,2978.491943,0.0,552.9803467,-1.095488557
2.0,0.775934398,13.0,3.704791784,-5.0,0.0,2.737050446,0.001001231,2797.43335,391.0161438,391.0161438,-2.737050446
7.0,0.767608881,7.0,4.100515842,12.0,47.35860443,2.635265358,0.000768197,3229.387451,0.0,0.0,-2.635265358
2.0,0.600405514,8.0,2.212364435,-4.0,294.7728577,5.045168631,0.000675737,3340.729492,0.0,391.0161438,-1.461865369
5.0,0.535056949,3.0,3.015122414,10.0,270.0,4.042085303,0.000816797,3032.98291,1612.200928,391.0161438,-1.844987278
5.0,0.413573176,5.0,2.735599518,6.0,227.3456116,3.040906814,0.000942163,3130.551025,1236.501587,0.0,-3.040906814
4.0,0.777777791,7.0,2.780288458,-1.0,180.0,3.024681056,0.001000336,2639.491455,874.3386841,391.0161438,-3.024681056
2.0,0.817260921,14.0,3.430467606,-9.0,144.1092682,2.814167654,0.000981013,3237.394775,552.9803467,0.0,-2.814167654
7.0,0.671510279,6.0,4.022106171,7.0,270.0,3.753246833,0.000768197,3230.703857,0.0,0.0,-1.556117059
2.0,0.585544169,11.0,2.736408472,-4.0,227.3612366,3.040610756,0.000948411,3197.855713,391.0161438,552.9803467,-3.040610756
1.0,-0.316803217,6.0,1.367540956,-3.0,227.3054962,8.609801362,0.000615398,2857.387695,5083.209961,391.0161438,1.14017768
5.0,0.514662802,8.0,2.734965801,-1.0,132.6666412,9.905986578,0.001125518,3089.831055,3152.4729,391.0161438,3.823499884
1.0,-0.156323835,5.0,2.108716965,4.0,331.5551453,3.301424071,0.000357085,3285.988525,1748.677368,0.0,-3.301424071
1.0,-0.191232756,6.0,2.010250807,-8.0,90.0,5.141031631,0.000632036,2791.013916,4211.372559,552.9803467,-1.557750071
2.0,0.491663277,13.0,6.307533741,-3.0,331.4862671,2.202340553,0.000689595,2676.250977,0.0,391.0161438,-2.202340553
4.0,0.402573735,11.0,7.960352421,-2.0,22.16438675,4.532168149,0.000872811,2825.826172,782.0322876,782.0322876,0.597664556
5.0,0.603321195,6.0,1.854334116,12.0,180.0,8.004754218,0.000785226,2597.966797,782.0322876,0.0,1.144362096
5.0,0.597276628,9.0,0.0,-12.0,0.0,11.51292546,0.000874833,3316.345703,3340.843506,782.0322876,-11.51292546
5.0,0.590322316,5.0,2.95676899,6.0,19.91208458,2.963048007,0.000396887,2573.271729,874.3386841,391.0161438,-2.963048007
2.0,0.764829814,10.0,2.109387398,-5.0,28.47847748,3.301105986,0.001287019,3021.688721,782.0322876,552.9803467,-3.301105986
1.0,-0.377938151,0.0,0.0,0.0,0.0,3.99431871,4.14e-05,2680.232422,2764.901611,2503.724854,-2.782094122
1.0,-0.296697617,5.0,1.005167723,2.0,90.0,9.012213459,0.00059877,2858.849609,5432.169922,0.0,0.926847307
2.0,0.807870865,5.0,2.955695391,-3.0,19.85445595,2.963411746,0.000667955,3353.254639,391.0161438,391.0161438,-2.963411746
2.0,0.790273011,13.0,1.369506478,5.0,132.6186523,3.733167857,0.000845745,2676.374512,0.0,874.3386841,-3.733167857
2.0,0.80240202,13.0,3.159536123,7.0,252.947052,2.896606251,0.000756786,2670.44751,1173.048462,391.0161438,-2.896606251
7.0,0.415034384,2.0,2.2129879,14.0,114.765419,3.253127185,0.001215626,3342.616211,0.0,0.0,-3.253127185
2.0,0.610917985,10.0,1.367563367,-5.0,227.3063507,3.734587651,0.000702675,2931.657227,3929.663574,391.0161438,-3.734587651
2.0,0.728722334,9.0,4.734695911,-6.0,192.2499084,2.49090886,0.000856666,2928.801514,0.0,0.0,-2.49090886
5.0,0.559837878,5.0,3.838680744,4.0,164.801178,7.657278451,0.000848101,2791.833008,391.0161438,0.0,2.254227689
5.0,0.452390373,6.0,1.006171703,-4.0,90.0,6.749452403,0.000948592,3125.598389,1955.080688,782.0322876,-1.333883266
2.0,0.772745013,11.0,6.308234215,-3.0,28.52554703,2.202228613,0.001093221,2761.161133,552.9803467,391.0161438,-2.202228613
5.0,0.582721293,6.0,5.101165295,5.0,259.5522461,3.514611097,0.000847862,3034.833984,1748.677368,391.0161438,-1.317461196
5.0,0.537789583,5.0,3.429035425,3.0,215.8575592,3.50773334,0.000975001,3148.737549,391.0161438,391.0161438,-2.121522413
2.0,0.806191444,9.0,5.517624378,7.0,146.9169769,3.030225247,0.000891399,2636.06665,0.0,782.0322876,-1.643982642
2.0,0.421478778,10.0,1.007354975,5.0,270.0,4.040227306,0.000948688,2836.842041,391.0161438,391.0161438,-4.040227306
7.0,0.589991808,8.0,1.004905224,1.0,270.0,4.042661247,0.000575382,3239.380127,0.0,391.0161438,-4.042661247
4.0,0.586181343,12.0,5.637341976,-9.0,10.27266979,5.023529005,0.000763287,2696.660645,0.0,391.0161438,0.392476848
2.0,0.763578117,9.0,2.012705088,0.0,90.0,3.348051368,0.000989965,3083.823486,1612.200928,391.0161438,-3.348051368
2.0,0.497058809,6.0,2.212180376,0.0,294.7750854,3.946639602,0.000748482,3346.058838,391.0161438,391.0161438,-2.560474653
2.0,0.801427484,14.0,2.73682189,-2.0,312.6307678,3.733606669,0.000629545,2639.500244,0.0,391.0161438,-2.347416888
2.0,0.806807041,14.0,2.956597805,-4.0,160.0970917,2.963105996,0.001061123,3113.374268,1564.064575,391.0161438,-2.963105996
2.0,0.683958292,9.0,1.854334116,-6.0,180.0,4.528655528,0.001073877,2955.917236,782.0322876,0.0,-2.331636826
5.0,0.425652027,5.0,1.368492007,3.0,227.3422241,3.73390886,0.001063624,2988.436523,2378.458252,782.0322876,-3.73390886
2.0,0.715361357,10.0,2.736393452,-14.0,312.6390381,8.438778954,0.000839744,2633.709229,1748.677368,552.9803467,2.357338193
2.0,0.64613831,11.0,3.540370464,-1.0,58.4471817,3.475707307,0.000778953,2652.141357,0.0,0.0,-2.089493751
5.0,0.525412738,6.0,1.367410779,-2.0,312.6995544,3.734699229,0.001042265,3349.158203,0.0,782.0322876,-3.734699229
4.0,0.636549294,9.0,1.369313955,0.0,132.6260681,5.679218589,0.00081914,2843.188721,3128.12915,391.0161438,-1.787756789
5.0,0.663069725,6.0,3.838266611,-11.0,15.17596436,9.605306848,0.00125417,3018.404297,552.9803467,391.0161438,4.202038776
7.0,0.601588666,7.0,0.927409947,25.0,180.0,4.122881649,0.000656218,2669.311279,874.3386841,552.9803467,-4.122881649
5.0,0.521223128,5.0,2.215031862,-2.0,65.25899506,3.252203309,0.001056489,2950.818115,391.0161438,552.9803467,-3.252203309
7.0,0.76425612,15.0,3.159583569,-9.0,252.9473267,4.282885568,0.000679886,2623.871582,0.0,391.0161438,-1.510432697
2.0,0.700756431,8.0,7.253004551,4.0,75.26279449,2.061370952,0.00076032,2635.189941,782.0322876,391.0161438,-2.061370952
2.0,0.525552034,7.0,2.2129879,-3.0,245.2345886,3.253127185,0.00076541,3260.828125,2503.724854,391.0161438,-3.253127185
2.0,0.789000034,14.0,2.109960318,-2.0,208.5071716,3.300834247,0.000628729,2636.390869,0.0,391.0161438,-3.300834247
1.0,-0.173428446,4.0,0.927409947,6.0,180.0,5.221493938,0.000507979,2960.257568,2819.657471,552.9803467,-3.024681024
5.0,0.588498592,6.0,1.006194234,-5.0,270.0,5.427674179,0.001114881,2950.818115,0.0,0.0,-2.655512334
2.0,0.549005926,13.0,1.369289637,-4.0,132.6270142,3.733326199,0.000610588,2577.926025,391.0161438,552.9803467,-3.733326199
2.0,0.71696341,6.0,2.108907461,7.0,208.4544067,7.743984937,0.0011492,3335.1521,1105.960693,391.0161438,1.141049246
2.0,0.712608039,5.0,4.126782894,9.0,282.965271,4.015153252,0.000769299,2633.208496,874.3386841,391.0161438,-1.24266847
5.0,0.599469662,5.0,4.772342682,-1.0,140.8585358,4.428863698,0.001016148,2748.702637,391.0161438,391.0161438,-0.537146061
5.0,0.474655718,8.0,3.019429207,-9.0,270.0,2.942043265,0.00065071,2588.286133,1612.200928,391.0161438,-2.942043265
2.0,0.733928204,14.0,2.95648551,-8.0,160.1031189,2.963144038,0.000798179,3301.01001,0.0,391.0161438,-2.963144038
2.0,0.650871873,12.0,1.854334116,1.0,0.0,3.43004324,0.000817508,3015.491211,1105.960693,391.0161438,-3.43004324
1.0,-0.301423401,6.0,2.214146852,5.0,245.2484283,3.252603231,0.000770328,2847.496338,1173.048462,552.9803467,-3.252603231
5.0,0.511737943,7.0,1.854334116,-9.0,0.0,3.43004324,0.000994538,2894.573242,1105.960693,391.0161438,-3.43004324
7.0,0.675055265,13.0,5.113004684,-8.0,259.5768433,2.413668515,0.000643707,2622.977295,782.0322876,552.9803467,-2.413668515
5.0,0.495345235,6.0,2.733546495,0.0,47.30589294,3.041658563,0.00089411,3289.000732,2105.686279,0.0,-3.041658563
5.0,0.311077774,5.0,2.955945015,4.0,199.8678741,9.832341611,0.000764216,3233.723633,2378.458252,874.3386841,3.90549385
2.0,0.751372874,5.0,2.955661058,3.0,19.85260773,3.656570561,0.00084382,3319.285156,0.0,782.0322876,-2.270373025
2.0,0.710642815,16.0,1.854334116,1.0,180.0,3.43004324,0.000832337,2689.544189,391.0161438,1105.960693,-3.43004324
2.0,0.697629511,12.0,2.737422466,-5.0,132.6191864,4.426534143,0.001009417,2813.641113,1236.501587,391.0161438,-1.65410226
2.0,0.680399299,9.0,1.367558837,-3.0,227.3061829,3.734590963,0.001415348,3333.872803,0.0,391.0161438,-3.734590963
5.0,0.444973558,3.0,1.006276369,10.0,270.0,4.734445402,0.001056489,2884.02417,391.0161438,552.9803467,-3.348435582
2.0,0.753196478,15.0,2.110100746,-1.0,28.51418877,3.300767652,0.000601549,2731.604248,391.0161438,391.0161438,-3.300767652
2.0,0.683297157,5.0,4.1172328,13.0,77.00402832,3.729795727,0.000797997,3344.229492,0.0,874.3386841,-1.532663755
2.0,0.686776578,7.0,4.09928894,-4.0,47.34275436,2.635565592,0.000955729,3111.345459,1173.048462,391.0161438,-2.635565592
5.0,0.564946711,5.0,4.129063606,-7.0,102.9579544,4.930889636,0.000613925,2644.558594,391.0161438,0.0,-0.32584411
5.0,0.537841916,8.0,1.367273331,0.0,227.2951355,3.734799748,0.000809789,3365.475586,391.0161438,552.9803467,-3.734799748
5.0,0.534951568,6.0,2.216706991,3.0,294.7210388,6.084660125,0.000805075,2959.611328,1105.960693,874.3386841,-0.418476551
5.0,0.433095396,3.0,2.10909009,6.0,331.536438,3.301247031,0.001017127,3177.091309,1955.080688,391.0161438,-3.301247031
5.0,0.632917285,0.0,0.0,0.0,0.0,3.99431871,0.000144259,2680.232422,3152.4729,1955.080688,-2.782094122
2.0,0.658970714,6.0,3.53629756,2.0,58.40654755,3.476861132,0.001238366,3331.147217,552.9803467,391.0161438,-2.090647669
5.0,0.586864412,4.0,3.014228582,6.0,90.0,2.943769999,0.001015484,3078.378662,1612.200928,0.0,-2.943769999
7.0,0.458977252,14.0,5.109462738,0.0,280.4305115,5.122415301,0.000734245,2644.396484,0.0,391.0161438,0.293580724
5.0,0.33495146,6.0,1.367693782,1.0,47.31139755,10.59200636,0.000632308,3214.241455,1955.080688,0.0,3.122603451
2.0,0.57264477,7.0,4.627367496,4.0,0.0,2.513937767,0.000510497,3246.418701,391.0161438,0.0,-2.513937767
5.0,0.588397443,6.0,2.216365814,-1.0,245.2749023,3.251600819,0.000490874,2674.734863,2378.458252,782.0322876,-3.251600819
5.0,0.43655467,4.0,1.854334116,-1.0,0.0,3.43004324,0.000604354,2665.184082,1748.677368,0.0,-3.43004324
2.0,0.795962393,11.0,4.774058342,-13.0,140.8331299,5.121649817,0.0007001,2683.19165,552.9803467,0.0,0.156353665
5.0,0.297475785,5.0,2.735774994,12.0,132.651001,3.040842587,0.000767576,2665.424316,782.0322876,391.0161438,-3.040842587
2.0,0.697965443,8.0,1.367206216,-10.0,227.2925415,3.734848834,0.000778997,3370.789551,391.0161438,0.0,-3.734848834
7.0,0.630751073,7.0,3.15901351,4.0,72.94413757,2.896771979,0.000552425,2575.156006,391.0161438,782.0322876,-2.896771979
2.0,0.739284456,11.0,1.369036674,-1.0,132.6367645,4.42665813,0.000880347,2631.689453,552.9803467,391.0161438,-3.040572919
2.0,0.603913844,17.0,2.110148191,-7.0,331.483429,3.300745153,0.000719078,2749.118896,874.3386841,1105.960693,-3.300745153
1.0,-0.215313792,5.0,2.109081268,-4.0,331.5368652,3.301251216,0.000467446,2725.997314,5246.032227,391.0161438,-3.301251216
2.0,0.706741273,8.0,3.704791784,2.0,0.0,2.737050446,0.00093232,2813.002686,391.0161438,552.9803467,-2.737050446
11.0,0.13557896,0.0,0.0,0.0,0.0,3.99431871,0.000771402,3201.1966549999997,391.0161438,391.0161438,-2.782094122
5.0,0.60942775,3.0,1.369295716,15.0,47.37322235,4.42646894,0.000342717,2566.042725,782.0322876,1409.828735,-3.04038369
2.0,0.69771266,9.0,2.013847828,8.0,90.0,5.426925002,0.000882392,3064.639893,1173.048462,0.0,-1.268290722
7.0,0.6233356,5.0,0.0,6.0,0.0,11.51292546,0.0008765,3295.105469,1105.960693,391.0161438,-11.51292546
5.0,0.520403624,6.0,0.0,-1.0,0.0,16.37273787,0.000919941,3178.321777,391.0161438,0.0,-11.51292546
2.0,0.668171942,15.0,2.008734226,-16.0,90.0,5.652612367,0.000542977,3374.207031,0.0,552.9803467,-1.047698746
5.0,0.666218519,7.0,1.369012356,5.0,47.36229706,6.824571165,0.00106981,2879.051758,0.0,0.0,-0.642885591
2.0,0.694039285,10.0,0.0,0.0,0.0,11.51292546,0.000923177,3264.818359,391.0161438,391.0161438,-11.51292546
5.0,0.516123414,7.0,1.369900465,8.0,47.39650345,6.728612497,0.000768024,2643.067383,391.0161438,0.0,-0.737545123
5.0,0.449866891,5.0,0.0,1.0,0.0,11.51292546,0.001160732,3017.891602,782.0322876,0.0,-11.51292546
2.0,0.68762213,5.0,1.005222797,5.0,270.0,6.932717147,0.000702675,2936.394775,3929.663574,391.0161438,-1.152511729
1.0,-0.003613333,4.0,2.108915329,11.0,208.4548035,3.301329947,0.000988451,3310.748535,1955.080688,391.0161438,-3.301329947
1.0,-0.257581383,11.0,1.367946029,0.0,47.32114792,3.734307888,0.000638719,2782.252197,1955.080688,552.9803467,-3.734307888
5.0,0.615296304,5.0,1.368546486,5.0,312.6556702,5.120163414,0.000603823,2680.232422,782.0322876,0.0,-2.347888547
5.0,0.531480432,7.0,2.73433733,-4.0,132.6788025,3.041368919,0.000972384,3290.653076,2473.003174,391.0161438,-3.041368919
2.0,0.808077395,7.0,2.109427452,3.0,28.48048782,3.301086986,0.000979618,2950.818115,782.0322876,0.0,-3.301086986
2.0,0.723249555,12.0,3.838146448,-5.0,195.1693268,2.701590987,0.000647768,2898.816162,1173.048462,391.0161438,-2.701590987
7.0,0.670328438,8.0,3.704791784,10.0,180.0,3.430197626,0.000975068,2854.30542,0.0,552.9803467,-2.043980475
2.0,0.760874033,11.0,1.369164586,-2.0,47.36816788,4.426564706,0.000829321,2817.392334,552.9803467,391.0161438,-3.040479475
2.0,0.760953665,9.0,2.737349272,-1.0,227.3793945,7.330725997,0.000540125,2583.271484,782.0322876,0.0,1.249986621
1.0,0.744824588,5.0,2.109037638,3.0,151.5390625,3.301271916,0.00078831,3299.46875,1564.064575,0.0,-3.301271916
5.0,0.545796335,7.0,1.007015824,-1.0,90.0,5.139176204,0.000870691,3044.634033,391.0161438,391.0161438,-2.942330754
1.0,-0.239615887,7.0,1.36743474,-6.0,47.30138016,3.734681707,0.000439332,2915.767334,4082.328369,552.9803467,-3.734681707
2.0,0.614779413,7.0,0.927409947,-1.0,180.0,10.92749617,0.000838847,3151.866211,1105.960693,874.3386841,2.681115996
2.0,0.796032369,11.0,7.124231815,12.0,204.9581757,2.079472795,0.000823854,3034.393555,552.9803467,782.0322876,-2.079472795
2.0,0.652588069,9.0,4.773956776,-6.0,219.1653748,2.482613859,0.001084237,2861.638184,0.0,391.0161438,-2.482613859
5.0,0.449136406,6.0,1.854334116,-1.0,180.0,3.43004324,0.000796082,3039.556396,1409.828735,0.0,-3.43004324
2.0,0.690607727,8.0,3.430899143,-3.0,215.9007111,8.216718968,0.000873061,2967.593262,391.0161438,0.0,2.588469761
5.0,0.533786297,3.0,4.420806885,8.0,245.2430725,6.764480818,0.001220554,3121.39624,1173.048462,782.0322876,1.644777012
1.0,-0.356824934,5.0,2.108979225,7.0,28.45801353,3.30129963,0.000632966,2872.516846,3497.354736,391.0161438,-3.30129963
5.0,0.545708597,9.0,1.369146228,-8.0,312.6325378,7.134628315,0.000674526,2582.080322,1564.064575,391.0161438,-0.332637916
5.0,0.58080858,6.0,2.012808084,-3.0,90.0,4.446612457,0.000707199,2666.945801,391.0161438,0.0,-2.249577537
1.0,-0.316750228,3.0,1.36805737,0.0,47.32544708,5.343664414,0.000602869,2706.576416,3152.4729,0.0,-2.12512349
5.0,0.4671942,5.0,3.154494762,14.0,72.91890717,10.65568484,0.001079932,2950.818115,391.0161438,391.0161438,4.859091338
2.0,0.591731369,8.0,2.212943554,-3.0,245.2340546,3.253147239,0.000570667,3052.40918,1955.080688,874.3386841,-3.253147239
