sample_id,POINT_X,POINT_Y,observed_class,split,model,predicted_probability,predicted_class
11690,342615.1056,2556311.764,0,train,Random Forest,0.37485877602974277,0
11691,331629.7327,2540553.336,1,train,Random Forest,0.8300510469848325,1
11692,336303.4774,2543607.303,1,train,Random Forest,0.8207781153436038,1
11693,330494.2731,2526771.481,1,train,Random Forest,0.6483968944910097,1
11694,339586.2389,2525208.546,1,train,Random Forest,0.8109716392535373,1
11695,330898.1612,2541343.653,1,train,Random Forest,0.850320497600834,1
11696,330381.6777,2524389.858,0,train,Random Forest,0.6397841175377198,1
11697,341534.8996,2530500.046,1,train,Random Forest,0.7617997177428276,1
11698,345235.0659,2539923.984,0,train,Random Forest,0.5990471312345164,1
11699,340369.641,2545146.713,1,test,Random Forest,0.4307651996736226,0
11700,332014.5712,2524551.636,0,train,Random Forest,0.3987322116430649,0
11701,341927.4894,2535954.301,0,train,Random Forest,0.30653440758914274,0
11702,336728.3632,2558905.67,0,train,Random Forest,0.62818863229935,1
11703,346590.3027,2533515.862,1,train,Random Forest,0.7873481967692135,1
11704,345362.1185,2551831.372,0,train,Random Forest,0.48651684471294887,0
11705,339781.0318,2534796.24,0,train,Random Forest,0.3324530404836947,0
11706,343115.8656,2550092.8,0,train,Random Forest,0.4244567023270591,0
11707,326197.0674,2549267.171,0,test,Random Forest,0.7087607159812466,1
11708,337618.6013,2543530.932,0,train,Random Forest,0.40960029180440405,0
11709,340746.4467,2543819.666,0,test,Random Forest,0.6100522801762432,1
11710,331376.5091,2535988.445,1,train,Random Forest,0.5991558298688401,1
11711,324058.1498,2536544.58,0,train,Random Forest,0.26576800375686505,0
11712,332781.953,2526012.388,1,train,Random Forest,0.7480850622137559,1
11713,334729.8134,2545407.806,0,train,Random Forest,0.222869154059235,0
11714,346203.1746,2544813.092,0,train,Random Forest,0.21287938052854904,0
11715,344442.0393,2540166.216,1,train,Random Forest,0.8016537330725211,1
11716,352003.0638,2540537.7,0,train,Random Forest,0.42484959354920904,0
11717,340071.6377,2547936.391,0,train,Random Forest,0.33777956623932004,0
11718,340315.8097,2543157.91,0,test,Random Forest,0.6152677552925081,1
11719,334145.4069,2539534.486,0,train,Random Forest,0.5896321732784465,1
11720,331203.8067,2550383.745,0,train,Random Forest,0.646403242889276,1
11721,348306.6766,2535668.855,1,train,Random Forest,0.8015229585990689,1
11722,326497.1625,2536136.914,1,train,Random Forest,0.7427869888523018,1
11723,345235.8033,2556803.985,1,train,Random Forest,0.6440687640351338,1
11724,328377.5333,2537670.957,1,train,Random Forest,0.5911726491071468,1
11725,339071.9517,2528423.74,1,train,Random Forest,0.6502579781159932,1
11726,342073.4219,2538270.991,0,validation,Random Forest,0.31757901599527016,0
11727,342014.4174,2527076.533,1,train,Random Forest,0.7750781974383905,1
11728,342247.4251,2540654.296,1,validation,Random Forest,0.5614634022226782,1
11729,334281.3068,2529724.881,0,train,Random Forest,0.32320121174039107,0
11730,337372.5549,2546483.578,0,train,Random Forest,0.38975115971149366,0
11731,341266.3491,2553574.033,0,train,Random Forest,0.5022042690380474,0
11732,332387.1263,2545543.221,0,train,Random Forest,0.6953267165073658,1
11733,337088.2622,2549131.104,0,validation,Random Forest,0.30665450530703753,0
11734,345363.6771,2546851.293,0,train,Random Forest,0.3362030800377723,0
11735,330899.8785,2546267.253,0,train,Random Forest,0.615389318006766,1
11736,331809.1443,2534612.035,1,train,Random Forest,0.7966627051610463,1
11737,336331.3485,2527497.901,0,train,Random Forest,0.378982631277772,0
11738,339880.5204,2556407.422,1,train,Random Forest,0.7867506732605575,1
11739,336823.9028,2559547.509,0,train,Random Forest,0.358468792544114,0
11740,327932.7477,2545003.175,0,validation,Random Forest,0.5288780200596225,1
11741,323335.5356,2535845.891,0,train,Random Forest,0.28494706938660264,0
11742,341671.2059,2551436.811,1,train,Random Forest,0.7489729982502314,1
11743,344979.7981,2549623.874,1,train,Random Forest,0.8257826693118983,1
11744,332422.3803,2529978.524,1,train,Random Forest,0.834897070236154,1
11745,343653.1617,2545435.803,0,train,Random Forest,0.6523811095120386,1
11746,327197.0763,2539390.595,0,train,Random Forest,0.5402933685732724,1
11747,346638.9265,2547676.764,1,train,Random Forest,0.7843710983236433,1
11748,334736.5245,2545306.402,0,train,Random Forest,0.33016932467325055,0
11749,331576.8382,2523288.449,1,train,Random Forest,0.8836814828492667,1
11750,334397.5385,2540562.263,0,train,Random Forest,0.3602229260618481,0
11751,345414.8588,2555208.946,0,train,Random Forest,0.5432997468172994,1
11752,322510.9118,2550208.411,1,validation,Random Forest,0.58965860514654,1
11753,341065.9415,2530022.467,0,train,Random Forest,0.46649808157526235,0
11754,345738.974,2548420.048,0,train,Random Forest,0.4549277031115626,0
11755,328883.9135,2536574.444,1,train,Random Forest,0.7684032561542454,1
11756,336188.7143,2526113.08,1,train,Random Forest,0.6576271718718022,1
11757,344912.7546,2535180.39,1,train,Random Forest,0.6520876653334868,1
11758,342330.4437,2550632.178,0,train,Random Forest,0.3935065734970295,0
11759,332539.436,2523258.073,0,train,Random Forest,0.5841926900434743,1
11760,341010.6031,2541617.45,0,validation,Random Forest,0.46029413408286246,0
11761,332665.8518,2527245.072,1,train,Random Forest,0.8366894089251179,1
11762,338962.4281,2537252.917,0,validation,Random Forest,0.4025615247661383,0
11763,343456.7843,2547800.617,1,train,Random Forest,0.7818065979923006,1
11764,330511.9483,2549887.417,0,train,Random Forest,0.5893355068120126,1
11765,323967.4459,2534434.501,0,train,Random Forest,0.29342805273755773,0
11766,332036.886,2545362.38,0,train,Random Forest,0.5085385912889404,1
11767,341792.4681,2558789.96,0,test,Random Forest,0.5307899796098405,1
11768,335018.0226,2528423.953,1,train,Random Forest,0.7045058333163217,1
11769,332415.4832,2541171.825,0,train,Random Forest,0.6045765320068089,1
11770,334066.2371,2551537.836,0,validation,Random Forest,0.5102208320186182,1
11771,344067.0107,2538299.066,0,train,Random Forest,0.5369576437725694,1
11772,336827.4704,2546799.655,0,validation,Random Forest,0.30035086745124223,0
11773,325142.0114,2540702.879,0,train,Random Forest,0.21776944077934013,0
11774,338025.9006,2517996.623,1,test,Random Forest,0.585924981728461,1
11775,335920.1965,2529396.424,0,train,Random Forest,0.291428666128138,0
11776,349840.1546,2544406.158,0,train,Random Forest,0.5152163926623445,1
11777,334660.0327,2535472.666,0,train,Random Forest,0.23912360945898362,0
11778,325591.7689,2549790.052,0,test,Random Forest,0.6276779958226716,1
11779,324657.2423,2537220.738,0,train,Random Forest,0.5409327219404851,1
11780,327180.0006,2535936.263,1,train,Random Forest,0.8249852351060369,1
11781,322032.1227,2536827.953,0,train,Random Forest,0.27896188474465133,0
11782,348542.9693,2552631.843,1,train,Random Forest,0.8577781819606952,1
11783,333006.5762,2549086.405,0,train,Random Forest,0.6420781405633748,1
11784,328655.5844,2549822.654,0,train,Random Forest,0.3807016837130487,0
11785,322322.9705,2535522.4,0,train,Random Forest,0.22232302205717502,0
11786,324636.4919,2532866.097,0,train,Random Forest,0.6247299814605468,1
11787,341259.8229,2552590.646,0,train,Random Forest,0.6002616564978737,1
11788,329939.8831,2531266.345,0,train,Random Forest,0.3398037490942663,0
11789,346682.4619,2541620.665,0,train,Random Forest,0.6565045243448684,1
11790,344274.4141,2540872.804,1,train,Random Forest,0.8419227691281042,1
11791,341794.0145,2547314.695,0,train,Random Forest,0.44410226424361343,0
11792,337441.9443,2557284.489,1,train,Random Forest,0.697520056661978,1
11793,339603.025,2538609.438,1,validation,Random Forest,0.47414583642008684,0
11794,325589.1291,2539711.176,0,train,Random Forest,0.25033279732012426,0
11795,331950.5122,2529731.122,1,train,Random Forest,0.8248834876924124,1
11796,344309.0163,2555833.953,1,train,Random Forest,0.7968208221569867,1
11797,334161.821,2520087.229,0,test,Random Forest,0.6587607950995973,1
11798,340708.6775,2541913.725,1,test,Random Forest,0.6854395267790475,1
11799,324163.0771,2544454.425,0,validation,Random Forest,0.6260232357268424,1
11800,335644.5378,2519753.696,0,test,Random Forest,0.686068384023692,1
11801,343478.6514,2546401.651,0,test,Random Forest,0.39682203338504474,0
11802,346008.462,2543391.725,0,train,Random Forest,0.6332321881998446,1
11803,348850.7072,2539513.774,0,train,Random Forest,0.49723257747107896,0
11804,339352.7048,2527514.062,1,train,Random Forest,0.7277560179618322,1
11805,343177.3531,2553346.919,1,train,Random Forest,0.7717706545609901,1
11806,326029.9074,2547027.782,0,test,Random Forest,0.6866529790133433,1
11807,327398.1957,2535341.661,0,train,Random Forest,0.28108487900647217,0
11808,338166.9273,2555959.624,1,train,Random Forest,0.8272730558737046,1
11809,325948.4852,2549805.433,0,test,Random Forest,0.7048287337702702,1
11810,334256.6512,2526905.072,1,train,Random Forest,0.81190662768003,1
11811,344805.4396,2551317.963,1,train,Random Forest,0.8156635840818232,1
11812,325572.9365,2535702.949,0,train,Random Forest,0.2573514696048486,0
11813,337669.7312,2554194.024,1,train,Random Forest,0.8153381113016509,1
11814,345948.4786,2548887.294,1,train,Random Forest,0.8337354208682285,1
11815,334193.7689,2551294.532,0,validation,Random Forest,0.6734022897938842,1
11816,350791.9803,2543419.847,1,train,Random Forest,0.6797728888438735,1
11817,338075.7507,2558719.143,0,train,Random Forest,0.6364601313119966,1
11818,345283.1156,2558467.022,0,train,Random Forest,0.6257303871297698,1
11819,336053.1254,2536910.063,0,train,Random Forest,0.6709537126427932,1
11820,332645.3163,2538928.217,0,train,Random Forest,0.4118344676514936,0
11821,337819.0352,2519725.7,0,test,Random Forest,0.667973899805387,1
11822,342740.4263,2538364.737,0,validation,Random Forest,0.7156407436557535,1
11823,343744.8384,2547152.75,0,train,Random Forest,0.5037284347960209,0
11824,332016.4563,2531970.876,0,train,Random Forest,0.22307909608651513,0
11825,337130.4977,2530647.299,0,train,Random Forest,0.2782359588343795,0
11826,345210.1205,2542806.936,1,train,Random Forest,0.7633445410384738,1
11827,339422.7243,2559500.244,0,test,Random Forest,0.5129736982242167,1
11828,330191.2467,2522746.685,0,train,Random Forest,0.35471512002866157,0
11829,343232.7807,2534949.181,1,train,Random Forest,0.7198212451307594,1
11830,343203.6023,2540253.912,1,validation,Random Forest,0.6289345810663606,1
11831,334191.7667,2548389.843,0,validation,Random Forest,0.5410161472887279,1
11832,341416.1438,2554071.523,0,train,Random Forest,0.6786738293253888,1
11833,339578.0619,2534238.678,1,train,Random Forest,0.8979823014317079,1
11834,325579.4683,2548101.755,0,test,Random Forest,0.36742958403433557,0
11835,341474.9838,2540826.076,0,validation,Random Forest,0.4178789450382062,0
11836,349498.1915,2546252.496,1,train,Random Forest,0.8673603949567024,1
11837,342457.6508,2558684.751,1,test,Random Forest,0.6720590777242095,1
11838,346606.0571,2551326.818,0,train,Random Forest,0.37680923807344263,0
11839,338408.151,2534276.682,0,train,Random Forest,0.34708060714539984,0
11840,336473.8858,2530124.06,0,train,Random Forest,0.44167750460784816,0
11841,334498.7224,2546601.173,1,train,Random Forest,0.7294899829848016,1
11842,342492.6787,2529242.148,0,train,Random Forest,0.414577319205023,0
11843,335875.7662,2521555.421,0,test,Random Forest,0.5545770980185366,1
11844,329540.4111,2536896.746,0,train,Random Forest,0.2790070020283443,0
11845,327966.3955,2544568.456,0,validation,Random Forest,0.449825932205127,0
11846,341708.7562,2531611.778,0,train,Random Forest,0.612183621790278,1
11847,338712.4696,2530563.411,0,train,Random Forest,0.6026618117786237,1
11848,331038.8077,2532635.417,0,train,Random Forest,0.5274785998906959,1
11849,345163.3564,2558772.56,1,train,Random Forest,0.7861079578593649,1
11850,345052.1649,2552899.141,1,train,Random Forest,0.7624798262021648,1
11851,342225.3638,2558631.724,1,test,Random Forest,0.5423546645790305,1
11852,337565.039,2526180.248,1,train,Random Forest,0.8774567097212719,1
11853,339990.3217,2524112.95,1,train,Random Forest,0.7629786665576539,1
11854,340144.2099,2527546.72,1,train,Random Forest,0.8095710053475977,1
11855,332219.0317,2549775.017,1,train,Random Forest,0.6783708280293904,1
11856,335166.0218,2534492.591,1,train,Random Forest,0.6927239856052186,1
11857,335313.4504,2531837.767,1,train,Random Forest,0.8667341931163054,1
11858,326186.3829,2548323.402,0,test,Random Forest,0.7044367870943781,1
11859,339445.5097,2558002.049,0,test,Random Forest,0.39027455961145646,0
11860,339566.9785,2540740.601,0,validation,Random Forest,0.2996748058088209,0
11861,341817.0987,2554478.47,0,train,Random Forest,0.595181261569267,1
11862,328626.1242,2537772.957,0,train,Random Forest,0.37720958371873503,0
11863,339224.3931,2543788.581,1,test,Random Forest,0.27828517618029386,0
11864,338500.0174,2533756.44,0,train,Random Forest,0.3900855618332531,0
11865,348837.7738,2553865.844,1,test,Random Forest,0.546358989780888,1
11866,343824.3462,2546620.853,0,train,Random Forest,0.23392550238056936,0
11867,347986.1274,2546226.857,1,train,Random Forest,0.6234093837012432,1
11868,341474.3269,2554639.051,0,train,Random Forest,0.2846680195618461,0
11869,323722.9484,2549109.543,0,test,Random Forest,0.38710582048276543,0
11870,338717.0892,2543291.11,0,test,Random Forest,0.5260165722194913,1
11871,335144.7527,2541944.199,0,train,Random Forest,0.3479099304650088,0
11872,328031.4809,2523457.373,0,validation,Random Forest,0.34585676839346763,0
11873,341872.7167,2540127.42,1,validation,Random Forest,0.48687006704783337,0
11874,340435.2406,2541667.993,1,validation,Random Forest,0.5473134365479914,1
11875,346412.5462,2538433.491,0,train,Random Forest,0.4020932237279292,0
11876,322423.8889,2543490.901,0,train,Random Forest,0.5383567180793353,1
11877,348821.4631,2549667.542,1,test,Random Forest,0.4073949323389425,0
11878,332124.4732,2532259.808,1,train,Random Forest,0.7450946095081917,1
11879,332873.1544,2531318.45,1,train,Random Forest,0.6375222998214819,1
11880,323687.2934,2550879.61,0,test,Random Forest,0.7165584611643073,1
11881,348079.7927,2540973.029,0,train,Random Forest,0.46114109511316426,0
11882,351526.7827,2539845.434,1,train,Random Forest,0.7095713831641349,1
11883,337247.3164,2546745.296,0,train,Random Forest,0.30107958138997526,0
11884,343107.8559,2530755.83,0,train,Random Forest,0.4681591618362616,0
11885,342854.6293,2546938.612,0,train,Random Forest,0.3744305238798963,0
11886,334249.7509,2532244.467,0,train,Random Forest,0.21964658025663292,0
11887,327633.7896,2547663.769,0,test,Random Forest,0.7333334705042232,1
11888,344461.1535,2534182.951,1,train,Random Forest,0.7695821007412649,1
11889,331990.5922,2538164.512,0,train,Random Forest,0.39783578808386455,0
11890,339502.7898,2531846.978,1,train,Random Forest,0.7098024101489394,1
11891,328555.0451,2523973.436,1,validation,Random Forest,0.5487295600847572,1
11892,328604.4113,2549529.204,0,train,Random Forest,0.6810694451633439,1
11893,346911.1428,2549614.13,0,train,Random Forest,0.5876477520538115,1
11894,333319.3421,2548594.852,1,train,Random Forest,0.7288311467782643,1
11895,329750.4121,2541586.067,0,train,Random Forest,0.47823482777020826,0
11896,325255.3581,2542360.169,1,validation,Random Forest,0.24449203897009178,0
11897,332525.1798,2548570.683,1,train,Random Forest,0.659802564023547,1
11898,344085.8591,2536169.694,1,train,Random Forest,0.7195153179046511,1
11899,348099.1975,2534998.319,1,train,Random Forest,0.7314410106863631,1
11900,337771.8569,2527877.395,0,train,Random Forest,0.34764115203629675,0
11901,328795.2082,2542675.989,0,train,Random Forest,0.5771982184169636,1
11902,323789.1076,2536304.869,1,train,Random Forest,0.6560511519235332,1
11903,329842.4113,2540272.744,0,train,Random Forest,0.3687382220335046,0
11904,335216.3224,2522178.391,1,train,Random Forest,0.7710845344305386,1
11905,338004.8492,2538634.126,1,train,Random Forest,0.8633129980825173,1
11906,329627.6901,2523522.736,0,train,Random Forest,0.582387661989516,1
11907,336446.8711,2536652.298,1,train,Random Forest,0.6611849164351833,1
11908,340692.5156,2531410.284,0,train,Random Forest,0.44885588129225984,0
11909,326123.1581,2548601.726,0,test,Random Forest,0.6985268784850232,1
11910,347656.0044,2538860.925,1,train,Random Forest,0.7778286315084716,1
11911,323394.3715,2542732.245,0,train,Random Forest,0.33010822756725416,0
11912,338684.4326,2530617.95,0,train,Random Forest,0.60320963598575,1
11913,334278.2812,2543308.435,0,train,Random Forest,0.46178465037595745,0
11914,332665.9962,2526212.025,0,train,Random Forest,0.3952006024462504,0
11915,341838.4695,2540442.305,1,validation,Random Forest,0.4506585833577115,0
11916,323828.4554,2550943.492,0,test,Random Forest,0.6588135443234804,1
11917,338505.1619,2518776.319,0,test,Random Forest,0.5268636906047067,1
11918,340761.8247,2552328.13,1,train,Random Forest,0.7829473537112124,1
11919,323095.4463,2544025.287,0,train,Random Forest,0.24062356773738955,0
11920,339987.8211,2538009.77,1,validation,Random Forest,0.39124034027644655,0
11921,337309.6677,2557496.642,1,train,Random Forest,0.8317813415991665,1
11922,340750.3962,2537434.482,1,validation,Random Forest,0.7696923784350264,1
11923,325947.3499,2541511.506,0,train,Random Forest,0.3381290679324034,0
11924,344899.6345,2553540.836,1,train,Random Forest,0.8015556481006608,1
11925,344304.1283,2552552.825,1,train,Random Forest,0.6618125523133703,1
11926,342006.3073,2537807.627,0,validation,Random Forest,0.69351953619781,1
11927,330754.003,2536034.491,0,train,Random Forest,0.24574789964655205,0
11928,336595.4849,2543401.929,0,train,Random Forest,0.5042077536002855,0
11929,342688.3414,2538104.269,1,validation,Random Forest,0.6524128703850959,1
11930,338720.8421,2534913.344,1,train,Random Forest,0.8011946001766708,1
11931,340143.2417,2524841.725,0,train,Random Forest,0.5481885497094856,1
11932,334137.8324,2537097.053,0,train,Random Forest,0.5738468608695177,1
11933,336421.3238,2531439.366,0,train,Random Forest,0.4454585730286043,0
11934,337961.7477,2524884.932,0,train,Random Forest,0.4974520336816652,0
11935,348696.4404,2539858.952,0,train,Random Forest,0.45448682552562647,0
11936,323751.1391,2541160.02,1,train,Random Forest,0.7723794871466492,1
11937,340655.028,2556324.309,0,train,Random Forest,0.3826472583529139,0
11938,350744.4565,2545896.225,0,train,Random Forest,0.37465408816219115,0
11939,333966.9817,2549725.993,0,validation,Random Forest,0.772163035427241,1
11940,349141.7172,2535482.169,1,test,Random Forest,0.6804124377467883,1
11941,322310.549,2548377.023,0,validation,Random Forest,0.4426663356608872,0
11942,345555.2563,2559343.842,0,train,Random Forest,0.3532023225551029,0
11943,339522.6048,2530516.616,1,train,Random Forest,0.8919252570244669,1
11944,325804.3494,2547043.665,0,test,Random Forest,0.5593268678420136,1
11945,339857.035,2538586.321,1,validation,Random Forest,0.509490414079361,1
11946,329600.2901,2544484.647,1,train,Random Forest,0.6720652867229744,1
11947,344873.5753,2556376.238,0,train,Random Forest,0.33956275232982447,0
11948,338134.2871,2531097.984,0,train,Random Forest,0.39156904000700543,0
11949,350136.6064,2548407.457,0,test,Random Forest,0.4644415439070042,0
11950,343207.6086,2551432.553,0,train,Random Forest,0.43064356007357013,0
11951,330980.6068,2528144.192,0,train,Random Forest,0.34248939850204696,0
11952,327164.027,2536800.62,0,train,Random Forest,0.38930754804254014,0
11953,336197.3063,2535716.317,0,train,Random Forest,0.3302319522919137,0
11954,335002.1717,2541546.039,1,train,Random Forest,0.7893689209882292,1
11955,345664.1222,2534316.722,1,train,Random Forest,0.8912852419421778,1
11956,340242.3653,2531486.491,1,train,Random Forest,0.6638533634952414,1
11957,329672.6078,2551585.845,0,train,Random Forest,0.28952910938596654,0
11958,335086.8396,2542858.805,1,train,Random Forest,0.7079692176854824,1
11959,337503.9318,2526038.741,1,train,Random Forest,0.8430417219281764,1
11960,338465.1544,2529738.392,1,train,Random Forest,0.833429830293335,1
11961,330422.6926,2549416.643,1,train,Random Forest,0.8477701108179124,1
11962,352971.016,2539874.571,1,train,Random Forest,0.8401195587562925,1
11963,338996.4917,2527933.436,0,train,Random Forest,0.31108196498378404,0
11964,337855.7902,2534144.878,0,train,Random Forest,0.27823223443062267,0
11965,342822.2711,2542672.421,1,test,Random Forest,0.7665281381800529,1
11966,322334.433,2544591.123,1,train,Random Forest,0.8485190496745778,1
11967,346093.3965,2539439.522,0,train,Random Forest,0.49178917523791926,0
11968,348734.6746,2534897.917,0,test,Random Forest,0.4279628267576193,0
11969,342100.743,2535669.113,0,train,Random Forest,0.3768165219496255,0
11970,348596.6821,2539068.295,0,train,Random Forest,0.3245099489053966,0
11971,334065.3054,2549850.192,0,validation,Random Forest,0.7215791517253258,1
11972,328958.1288,2522380.546,0,train,Random Forest,0.4503625174474007,0
11973,342913.5938,2538645.174,0,validation,Random Forest,0.3298578788018475,0
11974,334071.8606,2525955.211,1,train,Random Forest,0.7306135197667623,1
11975,325617.2521,2539761.676,0,train,Random Forest,0.3992643517804047,0
11976,339647.7362,2531976.253,1,train,Random Forest,0.7397844256137724,1
11977,335007.8597,2535678.772,1,train,Random Forest,0.7646453297253623,1
11978,326873.4807,2546674.3,0,validation,Random Forest,0.26937402713511016,0
11979,335931.6946,2536494.258,1,train,Random Forest,0.6853563611214101,1
11980,338502.7551,2539522.471,1,train,Random Forest,0.807378809071099,1
11981,343586.4417,2541005.876,0,validation,Random Forest,0.527864151990056,1
11982,346062.9681,2545092.935,0,train,Random Forest,0.6541704681593108,1
11983,348451.649,2541404.499,1,train,Random Forest,0.7944026973340503,1
11984,340109.2313,2545576.816,0,test,Random Forest,0.40918871078190916,0
11985,331387.6399,2543855.197,1,train,Random Forest,0.7617875422605545,1
11986,348301.247,2543023.901,0,train,Random Forest,0.4091747169554872,0
11987,328045.9048,2533922.619,0,train,Random Forest,0.34186207360497944,0
11988,343072.8713,2552435.129,0,train,Random Forest,0.3337440321761874,0
11989,349542.4707,2549128.203,0,test,Random Forest,0.673143522816037,1
11990,353753.7533,2540714.671,0,train,Random Forest,0.6852134747267927,1
11991,337053.1229,2536362.011,0,train,Random Forest,0.41084609336891253,0
11992,339793.8585,2550945.021,0,train,Random Forest,0.5059501576714893,1
11993,345138.967,2533730.25,1,train,Random Forest,0.8806188985974861,1
11994,347875.7225,2538656.345,0,train,Random Forest,0.45546791966849515,0
11995,324952.2678,2544291.181,0,validation,Random Forest,0.6748574162203628,1
11996,330520.6916,2522544.827,1,train,Random Forest,0.897406699152711,1
11997,345341.8895,2536220.603,1,train,Random Forest,0.7817766036313732,1
11998,345910.6937,2546715.12,1,train,Random Forest,0.7288305005686319,1
11999,324989.9557,2535391.542,0,train,Random Forest,0.354778425050891,0
12000,326397.7398,2540051.73,0,train,Random Forest,0.5015976214790588,0
12001,325783.247,2538291.566,1,train,Random Forest,0.8584442444499615,1
12002,344090.7581,2540644.772,1,train,Random Forest,0.8464131357073335,1
12003,333686.6464,2551233.138,0,validation,Random Forest,0.3638738198770484,0
12004,322967.6312,2541608.477,0,train,Random Forest,0.22166338801020277,0
12005,353509.2279,2540638.359,0,train,Random Forest,0.5143792463523217,1
12006,336295.1378,2523303.288,1,train,Random Forest,0.7703944410499584,1
12007,342593.9774,2529893.436,1,train,Random Forest,0.7962140546950884,1
12008,322518.861,2538810.114,1,train,Random Forest,0.8011232330940902,1
12009,333986.6162,2537573.57,0,train,Random Forest,0.194244029815348,0
12010,325132.7293,2536255.61,0,train,Random Forest,0.17591169440858412,0
12011,321239.1932,2533313.462,0,train,Random Forest,0.5564695106063536,1
12012,348181.2564,2553334.642,1,train,Random Forest,0.6911835652223518,1
12013,348872.4888,2549925.086,1,test,Random Forest,0.6845909450210482,1
12014,328556.8074,2527275.911,0,test,Random Forest,0.5478353264229798,1
12015,341117.1331,2532376.472,1,train,Random Forest,0.8385767584134789,1
12016,330179.3356,2544742.57,0,train,Random Forest,0.4094960924866898,0
12017,324112.6806,2546799.302,0,test,Random Forest,0.5075052861705296,1
12018,351105.5122,2543082.823,0,train,Random Forest,0.5892892096709524,1
12019,349169.0094,2544640.943,0,train,Random Forest,0.2518126149140607,0
12020,344982.5576,2551007.894,0,train,Random Forest,0.5015368336381325,0
12021,348455.1088,2538539.473,0,train,Random Forest,0.3450817204211479,0
12022,328354.4456,2550512.63,0,test,Random Forest,0.7238603035830766,1
12023,347022.3823,2551586.174,1,train,Random Forest,0.8304085028006126,1
12024,332682.6586,2537354.761,0,train,Random Forest,0.43253375868766,0
12025,330421.4652,2527669.366,0,train,Random Forest,0.3485695318678376,0
12026,348096.8215,2534925.157,1,train,Random Forest,0.7381503799232997,1
12027,336863.7351,2531274.697,1,train,Random Forest,0.7086569019035339,1
12028,340447.4102,2543935.907,1,test,Random Forest,0.5924126924231566,1
12029,329550.6424,2521405.045,0,train,Random Forest,0.381645145325951,0
12030,338144.2265,2527332.129,0,train,Random Forest,0.40542800066745416,0
12031,331783.2601,2546357.138,0,train,Random Forest,0.25872063857822836,0
12032,345093.4455,2555154.689,0,train,Random Forest,0.2977840257228368,0
12033,344686.8315,2543063.285,1,train,Random Forest,0.8506265003128886,1
12034,342232.5008,2554941.28,1,train,Random Forest,0.7987831350892587,1
12035,321593.7162,2542989.495,0,train,Random Forest,0.6243841686422867,1
12036,336287.8517,2534954.068,0,train,Random Forest,0.3006571669374853,0
12037,343598.0932,2556163.153,1,train,Random Forest,0.7522920378263289,1
12038,333518.8216,2547216.715,0,train,Random Forest,0.2302269025195139,0
12039,347600.8513,2555817.139,1,train,Random Forest,0.6118316741855649,1
12040,346242.5357,2545955.681,0,train,Random Forest,0.5458225079791865,1
12041,338926.9379,2552142.333,0,train,Random Forest,0.49404702520872745,0
12042,339788.6855,2521936.81,1,train,Random Forest,0.8266457300274932,1
12043,328782.3633,2544279.772,0,train,Random Forest,0.5946438230955213,1
12044,328311.9084,2534260.524,0,train,Random Forest,0.3037767286469699,0
12045,339538.736,2550291.798,0,train,Random Forest,0.3107757704053406,0
12046,327831.7774,2540385.231,0,train,Random Forest,0.22688902704606556,0
12047,331685.9943,2524343.48,0,train,Random Forest,0.61033714853468,1
12048,339984.7021,2546840.766,0,train,Random Forest,0.42846960905177317,0
12049,325979.8868,2538530.892,0,train,Random Forest,0.30595005974207773,0
12050,349622.0356,2549631.834,0,test,Random Forest,0.6185003340325426,1
12051,328603.8984,2551363.257,0,train,Random Forest,0.6097949622701939,1
12052,333279.7857,2534795.662,0,train,Random Forest,0.6307805297317028,1
12053,336801.6577,2530945.617,0,train,Random Forest,0.3510090348989684,0
12054,343500.3081,2558774.91,0,test,Random Forest,0.5132019255387363,1
12055,346229.9553,2533978.677,0,train,Random Forest,0.5483118869674538,1
12056,340384.5788,2526119.814,0,train,Random Forest,0.6121705884393882,1
12057,334659.0742,2530180.218,1,train,Random Forest,0.8663491529930432,1
12058,326168.2898,2535483.19,0,train,Random Forest,0.2472847478877562,0
12059,322056.263,2531463.99,0,train,Random Forest,0.3470415949059996,0
12060,325391.9402,2546817.84,1,test,Random Forest,0.5903137407656409,1
12061,327884.6559,2547528.893,0,test,Random Forest,0.5486785252924512,1
12062,344494.557,2539125.901,0,train,Random Forest,0.28639908701598565,0
12063,342306.1601,2552587.583,0,train,Random Forest,0.42943594774555116,0
12064,338630.0812,2556240.695,0,train,Random Forest,0.2045554675031535,0
12065,332275.1111,2539462.118,0,train,Random Forest,0.2438478120444603,0
12066,348752.1588,2536100.317,1,test,Random Forest,0.7185530124440795,1
12067,341284.2987,2546677.594,1,test,Random Forest,0.6990014308002082,1
12068,332384.9857,2540734.081,0,train,Random Forest,0.7120194711386489,1
12069,345567.9808,2557420.58,0,train,Random Forest,0.5675148916485494,1
12070,331106.6399,2528673.135,0,train,Random Forest,0.22048137269645363,0
12071,329329.7988,2546572.772,1,train,Random Forest,0.8094738577542292,1
12072,341219.2834,2532478.15,0,train,Random Forest,0.4214433329674187,0
12073,328522.5366,2548115.774,0,test,Random Forest,0.734883188380472,1
12074,341657.078,2547771.851,1,train,Random Forest,0.8644927964929965,1
12075,341155.7082,2552226.215,0,train,Random Forest,0.4091594062791398,0
12076,353253.1739,2539497.252,0,train,Random Forest,0.4151669916139552,0
12077,324969.0113,2543060.123,0,validation,Random Forest,0.6078534078408189,1
